page_id,page_title,view_count,protection_level,protection_expiry,page_length,number_page_watchers,number_page_watchers_recent_edits,number_of_redirects,page_views_past_30days,total_edits,recent_number_of_edits,number_distinct_authors,number_categories,page_freshness
5539210,Alissa,9627,sysop, infinity,70,Fewer than 30 watchers,,0,31,18,0,0,3,1306
42218269,Alonzo Holt,9418,sysop, infinity,61,Fewer than 30 watchers,,0,20,14,0,0,,1307
52566958,AlphaBay Market,116909,sysop, infinity,22,Fewer than 30 watchers,,0,115,31,0,0,,1308
27508538,Alpha Cookson Electronics,764,sysop, infinity,26,Fewer than 30 watchers,,0,0,11,0,0,,1309
0,Amala ayurvedic hospital & research centre,618,sysop, infinity,0,Fewer than 30 watchers,,0,0,,,,,1310
22826465,Amanda Jiroux,1021,sysop, infinity,56,Fewer than 30 watchers,,0,0,3,0,0,,1311
44275796,American Bully (dog),2797,sysop, infinity,28,Fewer than 30 watchers,,0,14,6,0,0,,1312
45237768,American Sniper (film) controversies,6918,sysop, infinity,76,Fewer than 30 watchers,,0,3,63,0,0,3,1313
0,American Telephone & Telegraph Company,80549,sysop, infinity,0,Fewer than 30 watchers,,0,0,,,,,1314
18717081,American culture,171542,sysop, infinity,42,Fewer than 30 watchers,,0,6733,6,0,0,,1315
31250917,Ammu,18931,sysop, infinity,37,Fewer than 30 watchers,,0,34,28,0,0,,1316
13074766,Anal stretching,8879,sysop, infinity,45,Fewer than 30 watchers,,0,27,4,0,0,,1317
40738884,Anastasia Date,4228,sysop, infinity,27,Fewer than 30 watchers,,0,8,12,0,0,,1318
39810093,Anatolii Alexeevitch Karatsuba,13541,sysop, infinity,31,Fewer than 30 watchers,,0,56,1,0,0,,1319
15680158,Ancient Canaan,1865,sysop, infinity,20,Fewer than 30 watchers,,0,8,18,0,0,,1320
21476859,Ancient China,292200,sysop, infinity,77,Fewer than 30 watchers,,0,4776,7,0,0,2,1321
46232690,Andreas Lubitz,66439,sysop, infinity,94,52,13,0,1566,461,0,0,3,1322
51217194,Andrew Lowe,12719,sysop, infinity,367,Fewer than 30 watchers,,0,62,4,0,0,5,1323
11609610,Andrew Speaker,9245,sysop, infinity,59,Fewer than 30 watchers,,0,15,12,0,0,,1324
22407565,Angel - angelus,877,sysop, infinity,30,Fewer than 30 watchers,,0,0,13,0,0,,1325
48454418,Angela Beesley Starling,9596,sysop, infinity,104,130,9,0,522,5,0,0,4,1326
47229384,Angela Starling,2832,sysop, infinity,72,Fewer than 30 watchers,,0,2,5,0,0,3,1327
21320450,Angelika Kluk,7275,sysop, infinity,79,Fewer than 30 watchers,,0,84,4,0,0,2,1328
49759887,Anglo-Spanish War (1779-83),1606,sysop, infinity,131,Fewer than 30 watchers,,0,0,6,0,0,3,1329
48710145,Anglo-Spanish War (1779-83),1606,sysop, infinity,88,83,18,0,61,26,0,0,3,1330
21421185,Animal experimentation,37226,sysop, infinity,28,Fewer than 30 watchers,,0,106,5,0,0,,1331
17887613,Anjuman Serfaroshan-e-Islam,1493,sysop, infinity,84,Fewer than 30 watchers,,0,1,51,0,0,,1332
56321230,Ankit Love,40661,sysop, infinity,128,Fewer than 30 watchers,,0,277,3,0,0,4,1333
21920669,Ann Copland,4348,sysop, infinity,27,Fewer than 30 watchers,,0,2,13,0,0,,1334
38111916,Annabeth Chase,247969,sysop, infinity,208,Fewer than 30 watchers,,0,4287,5,0,0,6,1335
19193290,Annie Wilson,51873,sysop, infinity,51,Fewer than 30 watchers,,0,190,229,0,0,,1336
2704897,Anti-Islamism,16771,sysop, infinity,62,Fewer than 30 watchers,,0,162,53,0,0,,1337
7864334,Anti flag,11926,sysop, infinity,45,Fewer than 30 watchers,,0,55,5,0,0,,1338
12203956,Apollo Justice,17513,sysop, infinity,101,Fewer than 30 watchers,,0,672,40,0,0,4,1339
21347382,Apple iMac,9652,sysop, infinity,18,58,58,0,42,2,0,0,,1340
30640819,Approach the witness,1027,sysop, infinity,20,Fewer than 30 watchers,,0,0,2,0,0,,1341
4339657,April-Fools'Day,563,sysop, infinity,30,Fewer than 30 watchers,,0,1,3,0,0,,1342
1317371,April-Fools' Day,529,sysop, infinity,30,Fewer than 30 watchers,,0,0,3,0,0,,1343
7838057,April Fool's Day,130603,sysop, infinity,54,49,49,0,618,3,0,0,,1344
16695358,April Fool Day,3605,sysop, infinity,30,Fewer than 30 watchers,,0,2,5,0,0,,1345
46382,April Fools Day,74892,sysop, infinity,54,Fewer than 30 watchers,,0,154,7,0,0,,1346
8469724,April fools' day,13369,sysop, infinity,62,Fewer than 30 watchers,,0,171,3,0,0,2,1347
3611597,Aquadon,1607,sysop, infinity,41,Fewer than 30 watchers,,0,28,39,0,0,,1348
20179406,Aramean-Syriac people,6170,sysop, infinity,133,Fewer than 30 watchers,,0,5,7,0,0,4,1349
19179513,Archaebacteria,67386,sysop, infinity,21,Fewer than 30 watchers,,0,283,2,0,0,,1350
20889190,Archbishop of Armagh (Roman Catholic),20991,sysop, infinity,34,Fewer than 30 watchers,,0,82,9,0,0,,1351
31747861,Are You Ready (Hannah Montana song),2394,sysop, infinity,77,Fewer than 30 watchers,,0,3,62,0,0,3,1352
20949319,Areolae,39301,sysop, infinity,66,Fewer than 30 watchers,,0,541,3,0,0,4,1353
57811160,Arisha Khan,1197,sysop, infinity,25,Fewer than 30 watchers,,0,5,2,0,0,,1354
26769759,Armageddon theology,1253,sysop, infinity,24,Fewer than 30 watchers,,0,0,60,0,0,,1355
5748880,Armando (Blogger),1611,sysop, infinity,45,Fewer than 30 watchers,,0,8,6,0,0,,1356
5795960,Armando Llorens,1896,sysop, infinity,45,Fewer than 30 watchers,,0,0,5,0,0,,1357
26001329,Armenian Uzundara,479,sysop, infinity,22,Fewer than 30 watchers,,0,0,2,0,0,,1358
6733283,Aroha Robinson,2948,sysop, infinity,52,Fewer than 30 watchers,,0,11,32,0,0,,1359
31332524,"Aron ""Deuce"" Erlichman",1061,sysop, infinity,30,Fewer than 30 watchers,,0,0,17,0,0,,1360
28347579,Aron Erlichman,4273,sysop, infinity,30,Fewer than 30 watchers,,0,27,382,0,0,,1361
30048626,Arsenic DNA,13158,sysop, infinity,59,Fewer than 30 watchers,,0,31,5,0,0,,1362
19827240,Arthropoda,3299868,sysop, infinity,49,51,51,0,5046,6,0,0,2,1363
36363356,Article Wizard,13327,sysop, infinity,142,Fewer than 30 watchers,,0,77,3,0,0,3,1364
5703040,Article merge,1376,sysop, infinity,41,Fewer than 30 watchers,,0,0,7,0,0,,1365
67327623,Artist Originals (AO),289,sysop, 2021-10-07T17:32:37Z,40,Fewer than 30 watchers,,0,9,15,0,0,,1366
63973697,Arushi,714,sysop, infinity,71,Fewer than 30 watchers,,0,2,3,0,0,3,1367
4318484,Arvanit,2280,sysop, infinity,45,Fewer than 30 watchers,,0,0,9,0,0,,1368
55530461,Asdfmovie,18368,sysop, infinity,20,Fewer than 30 watchers,,0,440,2,0,0,,1369
41478868,Ashley Spurlin,15819,sysop, infinity,45,Fewer than 30 watchers,,0,91,2,0,0,,1370
38355710,Ashley van Haeften,4407,sysop, infinity,43,Fewer than 30 watchers,,0,5,3,0,0,,1371
54468751,Assassination threats against Donald Trump,19656,sysop, infinity,96,Fewer than 30 watchers,,0,4,4,0,0,3,1372
21290726,Assburger,2997,sysop, infinity,25,Fewer than 30 watchers,,0,2,16,0,0,,1373
21290622,Assburger's syndrome,2345,sysop, infinity,54,Fewer than 30 watchers,,0,6,2,0,0,2,1374
21290648,Assburger syndrome,1562,sysop, infinity,54,Fewer than 30 watchers,,0,0,4,0,0,2,1375
189960,Assimilation (Star Trek),16174,sysop, infinity,48,Fewer than 30 watchers,,0,71,78,0,0,,1376
46296595,Assyrians in Sweden,27574,sysop, infinity,88,Fewer than 30 watchers,,0,88,6,0,0,3,1377
27444065,Astrid Menks,201815,sysop, infinity,80,Fewer than 30 watchers,,0,1421,4,0,0,2,1378
41197820,Athens International Airport station,887,sysop, infinity,41,Fewer than 30 watchers,,0,0,2,0,0,,1379
43563709,"Athiya Shetty (actress, born 1992)",999,sysop, infinity,138,Fewer than 30 watchers,,0,20,77,0,0,2,1380
15629391,Atomic Betty (character),950,sysop, infinity,64,Fewer than 30 watchers,,0,10,11,0,0,,1381
30247210,Audio theatre,8665,sysop, infinity,25,Fewer than 30 watchers,,0,17,2,0,0,,1382
7876264,Author-date system,1403,sysop, infinity,61,Fewer than 30 watchers,,0,1,8,0,0,,1383
19056794,Autologous Chrondrocyte Implantation,619,sysop, infinity,49,Fewer than 30 watchers,,0,1,18,0,0,,1384
39663810,Autonomous Republic of Abkhazia,14300,sysop, infinity,44,Fewer than 30 watchers,,0,119,5,0,0,,1385
17288408,Avatar: The Last Airbender media information,1977,sysop, infinity,74,Fewer than 30 watchers,,0,0,479,0,0,,1386
30897874,Aviation Quality Services,1610,sysop, infinity,40,Fewer than 30 watchers,,0,0,38,0,0,,1387
13595601,Avraham Grant,5342,sysop, infinity,47,Fewer than 30 watchers,,0,8,4,0,0,,1388
2748966,Awesomeness,5991,sysop, infinity,47,Fewer than 30 watchers,,0,19,13,0,0,2,1389
53243667,Awsten Knight,29105,sysop, infinity,72,Fewer than 30 watchers,,0,560,23,0,0,3,1390
39212875,Ayyan Ali,40663,sysop, infinity,27,Fewer than 30 watchers,,0,185,1,0,0,,1391
339663,Azerbaidzhan,6239,sysop, infinity,46,Fewer than 30 watchers,,0,24,7,0,0,,1392
5435082,BB Guns,3216,sysop, infinity,59,Fewer than 30 watchers,,0,7,7,0,0,,1393
44782040,BCGsearch.com,9464,sysop, infinity,51,Fewer than 30 watchers,,0,0,55,0,0,2,1394
4263320,BOCTAOE,2200,sysop, infinity,79,Fewer than 30 watchers,,0,1,5,0,0,,1395
12093372,Baca Ranch,8534,sysop, infinity,80,Fewer than 30 watchers,,0,46,4,0,0,,1396
44191745,Bad Case Of You,1444,sysop, infinity,42,Fewer than 30 watchers,,0,12,6,0,0,,1397
44162003,Bad Case Of You (Bella Thorne song),924,sysop, infinity,25,Fewer than 30 watchers,,0,1,25,0,0,,1398
2321885,Bad Habit (song),1997,sysop, infinity,68,Fewer than 30 watchers,,0,1,24,0,0,2,1399
9831627,Baffler Meal,8031,sysop, infinity,79,Fewer than 30 watchers,,0,16,124,0,0,,1400
32015749,Bagra Army,1701,sysop, infinity,75,Fewer than 30 watchers,,0,1,16,0,0,,1401
16436512,Bandit Keith Steve Howard,446,sysop, infinity,42,Fewer than 30 watchers,,0,0,8,0,0,,1402
19377716,Barack Hussein Obama,21978,sysop, infinity,86,168,168,0,44,9,0,0,,1403
7532989,Barrack Obama,37439,sysop, infinity,88,Fewer than 30 watchers,,0,106,18,0,0,3,1404
32542946,Barry Hinckley,8320,sysop, infinity,112,Fewer than 30 watchers,,0,9,44,0,0,4,1405
8457713,Basementalism,1501,sysop, infinity,57,Fewer than 30 watchers,,0,0,37,0,0,,1406
47056444,Batman Triumphant,40287,sysop, infinity,93,Fewer than 30 watchers,,0,44,8,0,0,2,1407
27438041,Battle For The Sun,7194,sysop, infinity,64,Fewer than 30 watchers,,0,22,2,0,0,2,1408
27438044,Battle For The Sun (song),1535,sysop, infinity,80,Fewer than 30 watchers,,0,2,3,0,0,3,1409
18816712,Battle of Senaki,595,sysop, infinity,41,Fewer than 30 watchers,,0,0,28,0,0,,1410
17118455,Be Yo Lady,958,sysop, infinity,25,Fewer than 30 watchers,,0,0,48,0,0,,1411
22778694,Beam Me Up,3105,sysop, infinity,56,Fewer than 30 watchers,,0,2,13,0,0,2,1412
22872055,Beam Me Up (song),2890,sysop, infinity,22,Fewer than 30 watchers,,0,12,3,0,0,,1413
19629343,Bearded Tit,5491,sysop, infinity,91,Fewer than 30 watchers,,0,10,4,0,0,2,1414
5655925,Bedn,1867,sysop, infinity,63,Fewer than 30 watchers,,0,5,6,0,0,,1415
17996474,Bedroom Boom,4141,sysop, infinity,86,Fewer than 30 watchers,,0,18,6,0,0,,1416
7610795,Beef Tar Tar,3231,sysop, infinity,66,Fewer than 30 watchers,,0,16,5,0,0,,1417
21418243,Belgian Empire,20225,sysop, infinity,37,Fewer than 30 watchers,,0,152,4,0,0,,1418
4317558,Bellboy,27462,sysop, infinity,21,Fewer than 30 watchers,,0,161,10,0,0,,1419
20949108,Bellerophon (planet),3027,sysop, infinity,25,Fewer than 30 watchers,,0,12,5,0,0,,1420
26458387,Ben Kerfoot,9346,sysop, infinity,23,Fewer than 30 watchers,,0,10,3,0,0,,1421
11548749,Ben Ownby,27519,sysop, infinity,70,Fewer than 30 watchers,,0,23,4,0,0,,1422
3990714,Berliner Mauer,7944,sysop, infinity,63,Fewer than 30 watchers,,0,40,7,0,0,2,1423
65447362,Best Korea,3933,sysop, infinity,427,Fewer than 30 watchers,,0,174,4,0,0,2,1424
54503384,Beth Houlbrooke,4148,sysop, infinity,117,Fewer than 30 watchers,,0,8,39,0,0,4,1425
3092338,Betrayer,9970,sysop, infinity,61,Fewer than 30 watchers,,0,17,4,0,0,,1426
8957092,Beware of Dog (Farscape episode),1360,sysop, infinity,87,Fewer than 30 watchers,,0,0,26,0,0,,1427
50926074,Beyond Unbroken,11873,sysop, infinity,68,Fewer than 30 watchers,,0,2,2,0,0,,1428
55097291,Bhumika Gurung,189930,sysop, infinity,206,Fewer than 30 watchers,,0,574,89,0,0,5,1429
27893687,Bianca Golden,166001,sysop, infinity,49,Fewer than 30 watchers,,0,1452,4,0,0,,1430
1001472,Bihar (India),18537,sysop, infinity,58,Fewer than 30 watchers,,0,77,7,0,0,,1431
36453653,Bikiini Beach,534,sysop, infinity,26,Fewer than 30 watchers,,0,0,3,0,0,,1432
8587184,Bisanz,2095,sysop, infinity,47,Fewer than 30 watchers,,0,3,12,0,0,,1433
14280051,Bitchy Bitch,4848,sysop, infinity,123,Fewer than 30 watchers,,0,13,21,0,0,3,1434
7813977,Biwako,4909,sysop, infinity,48,Fewer than 30 watchers,,0,11,25,0,0,,1435
53284913,Blabla,4139,sysop, infinity,45,Fewer than 30 watchers,,0,47,3,0,0,,1436
5958727,Black Yoshi,3869,sysop, infinity,58,Fewer than 30 watchers,,0,9,6,0,0,,1437
1495287,Blackarachnia,41396,sysop, infinity,57,Fewer than 30 watchers,,0,450,686,0,0,,1438
18618048,Blackmarket,4943,sysop, infinity,26,Fewer than 30 watchers,,0,7,6,0,0,,1439
13556453,Blackout (Britney Spears Album),2206,sysop, infinity,115,48,48,0,0,9,0,0,3,1440
5089252,Blah blah,3311,sysop, infinity,57,Fewer than 30 watchers,,0,11,21,0,0,,1441
32349599,Blinky Bill's Extraordinary Excursion,4931,sysop, infinity,81,Fewer than 30 watchers,,0,7,16,0,0,3,1442
35291652,Blinky Bill's White Christmas,6832,sysop, infinity,43,Fewer than 30 watchers,,0,34,3,0,0,,1443
35291586,Blinky Bill (Season 1),734,sysop, infinity,43,Fewer than 30 watchers,,0,6,3,0,0,,1444
35291596,Blinky Bill (Season 2),422,sysop, infinity,43,Fewer than 30 watchers,,0,0,3,0,0,,1445
32349618,Blinky Bill's Extraordinary Balloon Adventure,,sysop, infinity,81,Fewer than 30 watchers,,0,19,15,0,0,3,1446
31985921,Blue Flare,2058,sysop, infinity,83,Fewer than 30 watchers,,0,0,38,0,0,,1447
11390920,Bmi,93742,sysop, infinity,67,Fewer than 30 watchers,,0,706,8,0,0,3,1448
11081821,Bob Dobbs,11557,sysop, infinity,96,Fewer than 30 watchers,,0,62,4,0,0,2,1449
6280216,Bollywood and plagiarism,1581,sysop, infinity,34,Fewer than 30 watchers,,0,1,32,0,0,,1450
4474590,Bollywood films and plagiarism,2963,sysop, infinity,34,Fewer than 30 watchers,,0,8,827,0,0,,1451
21068910,"Bologna, Italy",62176,sysop, infinity,21,38,38,0,551,4,0,0,,1452
20501538,Bombay,858372,sysop, infinity,124,Fewer than 30 watchers,,0,22953,12,0,0,6,1453
55491955,Bonadea,1082,sysop, infinity,22,Fewer than 30 watchers,,0,2,2,0,0,,1454
38958184,Boom Pictures,2879,sysop, infinity,78,Fewer than 30 watchers,,0,3,43,0,0,2,1455
18562350,BootIt Next Generation,2518,sysop, infinity,40,Fewer than 30 watchers,,0,0,37,0,0,,1456
20756915,Borg (fictional aliens),6182,sysop, infinity,18,55,55,0,7,3,0,0,,1457
3717886,Boris F.,1313,sysop, infinity,66,Fewer than 30 watchers,,0,1,3,0,0,,1458
51372462,Bosnia and Herzegovina in the Junior Eurovision Song Contest,2967,sysop, infinity,112,Fewer than 30 watchers,,0,14,3,0,0,,1459
27079906,Bosnian grammar,854,sysop, infinity,36,Fewer than 30 watchers,,0,0,4,0,0,,1460
28129216,Bosnian phonology,801,sysop, infinity,38,Fewer than 30 watchers,,0,3,2,0,0,,1461
39157871,Boston marathon bombings,11714,sysop, infinity,119,Fewer than 30 watchers,,0,8,7,0,0,5,1462
5462323,Bount,6784,sysop, infinity,139,Fewer than 30 watchers,,0,14,311,0,0,5,1463
23138135,Boxxy (Internet phenomenon),13043,sysop, infinity,68,Fewer than 30 watchers,,0,41,11,0,0,2,1464
24682242,Boycott Scotland,1139,sysop, infinity,46,Fewer than 30 watchers,,0,0,86,0,0,,1465
10145143,Bozcaada,34433,sysop, infinity,60,Fewer than 30 watchers,,0,127,10,0,0,,1466
12950329,Bozcaada (district),3868,sysop, infinity,73,Fewer than 30 watchers,,0,1,7,0,0,,1467
2607500,Brad Fischetti,38729,sysop, infinity,211,Fewer than 30 watchers,,0,593,14,0,0,2,1468
35394066,Brad R. Torgersen,58516,sysop, 2021-08-25T21:39:18Z,28424,Fewer than 30 watchers,,2,1288,121,7,7,10,1469
6236750,Bradford Patrick,2033,sysop, infinity,94,Fewer than 30 watchers,,0,2,9,0,0,5,1470
22036506,Brazen Bull,31181,sysop, infinity,57,Fewer than 30 watchers,,0,57,8,0,0,2,1471
10962836,Break Through Time,2328,sysop, infinity,26,Fewer than 30 watchers,,0,7,29,0,0,,1472
21244161,Brian Patrick Carroll,5484,sysop, infinity,24,254,254,0,21,2,0,0,,1473
28066400,Brian Watt,1044,sysop, infinity,35,Fewer than 30 watchers,,0,2,13,0,0,,1474
25458078,Brighton SU,724,sysop, infinity,36,Fewer than 30 watchers,,0,1,4,0,0,,1475
25426762,Brion Vibber,29043,sysop, infinity,84,Fewer than 30 watchers,,0,13,43,0,0,,1476
38294533,Bristol 1st,12358,sysop, infinity,64,Fewer than 30 watchers,,0,33,4,0,0,,1477
19146995,Bristol palin,16008,sysop, infinity,59,Fewer than 30 watchers,,0,19,8,0,0,2,1478
20541169,British Fritzl,2776,sysop, infinity,35,Fewer than 30 watchers,,0,2,2,0,0,,1479
13567874,British Telephone Sockets,3887,sysop, infinity,134,Fewer than 30 watchers,,0,14,7,0,0,4,1480
6894131,Brody Ruckus,1027,sysop, infinity,28,Fewer than 30 watchers,,0,0,3,0,0,,1481
14642353,Brotherhood 2.0,9018,sysop, infinity,89,Fewer than 30 watchers,,0,32,12,0,0,2,1482
19292340,Brownie (mythology),62985,sysop, infinity,32,Fewer than 30 watchers,,0,569,2,0,0,,1483
31112888,Bruce (Family Guy),4749,sysop, infinity,49,Fewer than 30 watchers,,0,19,25,0,0,,1484
21246468,"Brussels, Belgium",114035,sysop, infinity,22,Fewer than 30 watchers,,0,334,2,0,0,,1485
45354986,Bryan Domani,3910,sysop, infinity,27,Fewer than 30 watchers,,0,27,25,0,0,,1486
8294002,Bubble hash,10608,sysop, infinity,60,Fewer than 30 watchers,,0,13,4,0,0,,1487
21076253,"Budapest, Hungary",145929,sysop, infinity,22,86,86,0,1588,5,0,0,,1488
2549603,Buford Highway International Community,712,sysop, infinity,36,Fewer than 30 watchers,,0,0,91,0,0,,1489
8267599,Bulgarian (ethnic) minority in Greece,1317,sysop, infinity,73,Fewer than 30 watchers,,0,0,3,0,0,,1490
8266920,Bulgarian Minority of Greece,1280,sysop, infinity,73,Fewer than 30 watchers,,0,0,3,0,0,,1491
8262303,Bulgarian denied minority of Greece,1317,sysop, infinity,73,Fewer than 30 watchers,,0,1,3,0,0,,1492
8235485,Bulgarian ethnic minority of Greece,1504,sysop, infinity,73,Fewer than 30 watchers,,0,0,3,0,0,,1493
7944888,Bump (song),1325,sysop, infinity,56,Fewer than 30 watchers,,0,1,72,0,0,2,1494
6362293,Bums,13746,sysop, infinity,74,Fewer than 30 watchers,,0,191,7,0,0,3,1495
43818975,Bunsoh Man,2342,sysop, infinity,107,Fewer than 30 watchers,,0,3,27,0,0,3,1496
13147675,But,209197,sysop, infinity,57,Fewer than 30 watchers,,0,725,8,0,0,,1497
27056331,Butterfingers (song),2034,sysop, infinity,25,Fewer than 30 watchers,,0,1,2,0,0,,1498
6006075,Buttseks,2284,sysop, infinity,61,Fewer than 30 watchers,,0,1,5,0,0,,1499
55234983,CFC-Youth for Christ,1824,sysop, infinity,32,Fewer than 30 watchers,,0,0,2,0,0,,1500
55234984,CFC - Youth for Christ,432,sysop, infinity,32,Fewer than 30 watchers,,0,0,2,0,0,,1501
55234987,CFC Youth for Christ,852,sysop, infinity,32,Fewer than 30 watchers,,0,0,4,0,0,,1502
58297565,CFC - Youth for Christ,432,sysop, infinity,32,Fewer than 30 watchers,,0,0,2,0,0,,1503
66498212,COVID-19 pandemic*,41692,sysop, infinity,49,Fewer than 30 watchers,,0,60,3,0,0,,1504
66498286,COVID-19 pandemic by country and territory*,39632,sysop, infinity,74,Fewer than 30 watchers,,0,31,3,0,0,,1505
